Word,POS Tag,Error,ref,Hawkins,Ntype,Abstract
108,NUM,-,-,-,-,-
degress,NOUN,-,-,-,-,-
Fahrenheit,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
 ,PUNCT,-,-,-,-,-
See,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
soon,ADV,-,-,-,-,-
!,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Ben,PROPN,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
Hi,INTJ,-,-,-,-,-
Mom,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
'm,AUX,-,-,-,-,-
in,ADP,-,-,-,-,-
california,PROPN,-,-,-,-,-
now,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
such,DET,-,-,-,-,-
a,DET,-,-,-,-,-
beautiful,ADJ,-,-,-,-,-
city,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Today,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
the,DET,-,-,-,-,-
temperature,NOUN,correct,ref,situational,mass,abstr
is,AUX,-,-,-,-,-
20,NUM,-,-,-,-,-
degrees,NOUN,-,-,-,-,-
celsius,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
warm,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
sunny,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
go,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
beach,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
eat,VERB,-,-,-,-,-
barbecu,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Tomorrow,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
we,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
Santa,PROPN,-,-,-,-,-
Monica,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
wheater,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
be,AUX,-,-,-,-,-
windy,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
sunny,ADJ,-,-,-,-,-
there,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
temperature,NOUN,correct,ref,situational,mass,abstr
is,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
22,NUM,-,-,-,-,-
degrees,NOUN,-,-,-,-,-
celsius,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
go,VERB,-,-,-,-,-
camping,VERB,-,-,-,-,-
there,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Have,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
nice,ADJ,-,-,-,-,-
day,NOUN,-,-,-,-,-
!,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Love,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
!,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Tina,PROPN,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
My,PRON,-,-,-,-,-
name,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
Diego,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
live,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
Ribeiro,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Brazil,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Ribeiro,PROPN,-,-,-,-,-
is,AUX,-,-,-,-,-
the,DET,-,-,-,-,-
smallest,ADJ,-,-,-,-,-
 ,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
Brazil,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
incredible,ADJ,-,-,-,-,-
nature,NOUN,correct,ref,indef,mass,concr
in,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
state,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
There,PRON,-,-,-,-,-
are,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
lot,NOUN,-,-,-,-,-
forest,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
mountains,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Cachoeira,PROPN,-,-,-,-,-
do,PROPN,-,-,-,-,-
Urubu,PROPN,-,-,-,-,-
is,AUX,-,-,-,-,-
the,DET,-,-,-,-,-
highest,ADJ,-,-,-,-,-
stream,NOUN,correct,pred/prop,situational,sing,concr
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
Northeast,PROPN,-,-,-,-,-
Brazil,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
'd,AUX,-,-,-,-,-
suggest,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
visit,VERB,-,-,-,-,-
Cachoeira,PROPN,-,-,-,-,-
do,PROPN,-,-,-,-,-
Urubu,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
Hello,INTJ,-,-,-,-,-
my,PRON,-,-,-,-,-
friend,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
'm,AUX,-,-,-,-,-
writing,VERB,-,-,-,-,-
this,DET,-,-,-,-,-
letter,NOUN,-,-,-,-,-
from,ADP,-,-,-,-,-
Santa,PROPN,-,-,-,-,-
Monika,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
California,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
weather,NOUN,correct,ref,situational,mass,abstr
today,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
bad,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
rainy,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
very,ADV,-,-,-,-,-
wet,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
and,CCONJ,-,-,-,-,-
weather,NOUN,error,ref,situational,mass,abstr
going,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
be,AUX,-,-,-,-,-
rainy,ADJ,-,-,-,-,-
all,DET,-,-,-,-,-
day,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
However,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
do,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
disappointed,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
'm,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
local,ADJ,-,-,-,-,-
museum,NOUN,correct,ref,situational,sing,concr
and,CCONJ,-,-,-,-,-
going,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
one,NUM,-,-,-,-,-
of,ADP,-,-,-,-,-
great,ADJ,-,-,-,-,-
restaurants,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Tomorrow,NOUN,-,-,-,-,-
the,DET,-,-,-,-,-
weather,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
be,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
hot,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
and,CCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
'm,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
beach,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
when,ADV,-,-,-,-,-
I,PRON,-,-,-,-,-
'll,AUX,-,-,-,-,-
spending,VERB,-,-,-,-,-
all,DET,-,-,-,-,-
day,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
'll,AUX,-,-,-,-,-
be,AUX,-,-,-,-,-
swimming,VERB,-,-,-,-,-
on,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
ocean,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Best,ADJ,-,-,-,-,-
regards,NOUN,-,-,-,-,-
Grigory,PROPN,-,-,-,-,-
K.,PROPN,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
Hi,INTJ,-,-,-,-,-
!,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
My,PRON,-,-,-,-,-
name,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
Kate,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
'm,AUX,-,-,-,-,-
from,ADP,-,-,-,-,-
Russia,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
m,AUX,-,-,-,-,-
my,PRON,-,-,-,-,-
country,NOUN,-,-,-,-,-
very,ADV,-,-,-,-,-
different,ADJ,-,-,-,-,-
nature,NOUN,correct,ref,indef,mass,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Russia,PROPN,-,-,-,-,-
have,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
lot,NOUN,-,-,-,-,-
fields,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
lakes,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
deep,ADJ,-,-,-,-,-
forests,NOUN,-,-,-,-,-
 ,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
rivers,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
live,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
Nizhniy,PROPN,-,-,-,-,-
Novgorod,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
In,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
city,NOUN,-,-,-,-,-
two,NUM,-,-,-,-,-
rivers,NOUN,-,-,-,-,-
:,PUNCT,-,-,-,-,-
Volga,PROPN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
Oka,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
beautiful,ADJ,-,-,-,-,-
arhitecture,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
In,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
deep,ADJ,-,-,-,-,-
forest,NOUN,-,-,-,-,-
we,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
wolfs,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
foxes,NOUN,correct,nonref,indef,pl,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
Dear,ADJ,-,-,-,-,-
parents,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
am,AUX,-,-,-,-,-
on,ADP,-,-,-,-,-
vacation,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
California,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
weather,NOUN,-,-,-,-,-
here,ADV,-,-,-,-,-
today,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
wet,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
but,CCONJ,-,-,-,-,-
do,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
worry,VERB,-,-,-,-,-
!,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
go,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
museum,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
cat,NOUN,-,-,-,-,-
at,ADP,-,-,-,-,-
one,NUM,-,-,-,-,-
of,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
great,ADJ,-,-,-,-,-
restaurants,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Tomorrow,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
be,AUX,-,-,-,-,-
hot,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
So,ADV,-,-,-,-,-
we,PRON,-,-,-,-,-
can,AUX,-,-,-,-,-
go,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
beautiful,ADJ,-,-,-,-,-
beach,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
go,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
bars,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
evening,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
exciting,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
great,ADJ,-,-,-,-,-
fun,NOUN,correct,pred/prop,indef,mass,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Best,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
regards,NOUN,-,-,-,-,-
yours,PRON,-,-,-,-,-
sincerely,ADV,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
My,PRON,-,-,-,-,-
Name,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
Heiko,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
live,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
NRW,PROPN,-,-,-,-,-
-,PUNCT,-,-,-,-,-
Germany,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
not,PART,-,-,-,-,-
any,DET,-,-,-,-,-
way,NOUN,-,-,-,-,-
far,ADV,-,-,-,-,-
from,ADP,-,-,-,-,-
forest,NOUN,-,-,-,-,-
area,NOUN,error,ref,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
This,DET,-,-,-,-,-
forest,NOUN,-,-,-,-,-
area,NOUN,correct,ref,anaphoric,sing,concr
consist,VERB,-,-,-,-,-
of,ADP,-,-,-,-,-
many,ADJ,-,-,-,-,-
trees,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
about,ADV,-,-,-,-,-
1,NUM,-,-,-,-,-
meters,NOUN,-,-,-,-,-
til,ADP,-,-,-,-,-
15,NUM,-,-,-,-,-
meters,NOUN,-,-,-,-,-
higher,ADJ,-,-,-,-,-
trees,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
There,PRON,-,-,-,-,-
is,VERB,-,-,-,-,-
not,PART,-,-,-,-,-
mountains,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
the,DET,-,-,-,-,-
area,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
flat,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
save,NOUN,-,-,-,-,-
for,ADP,-,-,-,-,-
wild,ADJ,-,-,-,-,-
animals,NOUN,correct,nonref,indef,pl,concr
",",PUNCT,-,-,-,-,-
for,ADP,-,-,-,-,-
example,NOUN,-,-,-,-,-
birds,NOUN,correct,nonref,indef,pl,concr
and,CCONJ,-,-,-,-,-
so,ADV,-,-,-,-,-
on,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
My,PRON,-,-,-,-,-
name,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
Bianca,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
live,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
So,PROPN,-,-,-,-,-
Paulo,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Brazil,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Brazil,PROPN,-,-,-,-,-
is,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
country,NOUN,correct,pred/prop,indef,sing,concr
very,ADV,-,-,-,-,-
rich,ADJ,-,-,-,-,-
in,ADP,-,-,-,-,-
nature,NOUN,correct,ref,indef,mass,concr
",",PUNCT,-,-,-,-,-
there,PRON,-,-,-,-,-
are,VERB,-,-,-,-,-
several,ADJ,-,-,-,-,-
species,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
birds,NOUN,correct,ref,indef,pl,concr
and,CCONJ,-,-,-,-,-
terrestrial,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
aquatic,ADJ,-,-,-,-,-
mammals,NOUN,correct,ref,indef,pl,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Many,ADJ,-,-,-,-,-
until,SCONJ,-,-,-,-,-
foran,PROPN,-,-,-,-,-
not,PART,-,-,-,-,-
yet,ADV,-,-,-,-,-
discovered,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
snakes,NOUN,correct,ref,indef,pl,concr
",",PUNCT,-,-,-,-,-
spiders,NOUN,correct,ref,indef,pl,concr
",",PUNCT,-,-,-,-,-
frogs,NOUN,correct,ref,indef,pl,concr
",",PUNCT,-,-,-,-,-
seagulls,NOUN,correct,ref,indef,pl,concr
",",PUNCT,-,-,-,-,-
macaws,NOUN,correct,ref,indef,pl,concr
",",PUNCT,-,-,-,-,-
monkeys,NOUN,correct,ref,indef,pl,concr
",",PUNCT,-,-,-,-,-
gorillas,NOUN,correct,ref,indef,pl,concr
",",PUNCT,-,-,-,-,-
and,CCONJ,-,-,-,-,-
many,ADJ,-,-,-,-,-
others,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Have,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
be,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
brave,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
go,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
Amazon,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
making,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
trail,NOUN,correct,nonref,indef,sing,concr
or,CCONJ,-,-,-,-,-
campsite,NOUN,error,nonref,indef,sing,concr
",",PUNCT,-,-,-,-,-
especially,ADV,-,-,-,-,-
if,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
want,VERB,-,-,-,-,-
go,VERB,-,-,-,-,-
alone,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
In,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
country,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Brazil,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
there,PRON,-,-,-,-,-
are,VERB,-,-,-,-,-
many,ADJ,-,-,-,-,-
types,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
landscapes,NOUN,correct,ref,indef,pl,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
Brazil,PROPN,-,-,-,-,-
is,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
continental,ADJ,-,-,-,-,-
country,NOUN,correct,pred/prop,indef,sing,concr
",",PUNCT,-,-,-,-,-
the,DET,-,-,-,-,-
largest,ADJ,-,-,-,-,-
in,ADP,-,-,-,-,-
Latin,ADJ,-,-,-,-,-
America,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
can,AUX,-,-,-,-,-
detach,VERB,-,-,-,-,-
landscapes,NOUN,correct,ref,explanatory,pl,concr
such,ADJ,-,-,-,-,-
as,ADP,-,-,-,-,-
Amazonia,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Pantanal,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Cerrado,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Caatinga,PROPN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
Atlantic,ADJ,-,-,-,-,-
Florest,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
In,ADP,-,-,-,-,-
all,DET,-,-,-,-,-
landscapes,NOUN,-,-,-,-,-
we,PRON,-,-,-,-,-
could,AUX,-,-,-,-,-
find,VERB,-,-,-,-,-
there,PRON,-,-,-,-,-
are,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
lot,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
birds,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
fishes,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
reptile,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
amphibians,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
mammals,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Some,DET,-,-,-,-,-
animals,NOUN,-,-,-,-,-
are,AUX,-,-,-,-,-
symbols,NOUN,correct,pred/prop,indef,pl,abstr
of,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
landscapes,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
Brazil,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
for,ADP,-,-,-,-,-
example,NOUN,-,-,-,-,-
:,PUNCT,-,-,-,-,-
Anaconda,PROPN,-,-,-,-,-
-,PUNCT,-,-,-,-,-
Amazonia,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Jaguar,PROPN,-,-,-,-,-
-,PUNCT,-,-,-,-,-
Pantanal,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Maned,PROPN,-,-,-,-,-
Wolf,PROPN,-,-,-,-,-
-,PUNCT,-,-,-,-,-
Cerrado,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Blue,ADJ,-,-,-,-,-
macaw,PROPN,-,-,-,-,-
-,PUNCT,-,-,-,-,-
Caatinga,PROPN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
Golden,ADJ,-,-,-,-,-
Lion,PROPN,-,-,-,-,-
Tamarin,PROPN,-,-,-,-,-
-,PUNCT,-,-,-,-,-
Atlantic,ADJ,-,-,-,-,-
Forest,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
can,AUX,-,-,-,-,-
not,PART,-,-,-,-,-
forget,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
many,ADJ,-,-,-,-,-
watery,ADJ,-,-,-,-,-
enviroments,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
Brazil,PROPN,-,-,-,-,-
(,PUNCT,-,-,-,-,-
Atlantic,ADJ,-,-,-,-,-
Ocean,PROPN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
the,DET,-,-,-,-,-
Rivers,PROPN,-,-,-,-,-
such,ADJ,-,-,-,-,-
as,ADP,-,-,-,-,-
Amazon,PROPN,-,-,-,-,-
River,PROPN,-,-,-,-,-
),PUNCT,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
I,PRON,-,-,-,-,-
first,ADV,-,-,-,-,-
met,VERB,-,-,-,-,-
my,PRON,-,-,-,-,-
friend,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Kolya,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
when,ADV,-,-,-,-,-
I,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
working,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
advertising,NOUN,-,-,-,-,-
project,NOUN,error,ref,indef,sing,abstr
five,NUM,-,-,-,-,-
years,NOUN,-,-,-,-,-
ago,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
He,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
cold,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
his,PRON,-,-,-,-,-
voice,NOUN,-,-,-,-,-
was,AUX,-,-,-,-,-
similar,ADJ,-,-,-,-,-
to,ADP,-,-,-,-,-
parrot,NOUN,error,nonref,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
When,ADV,-,-,-,-,-
I,PRON,-,-,-,-,-
saw,VERB,-,-,-,-,-
that,PRON,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
really,ADV,-,-,-,-,-
regreted,VERB,-,-,-,-,-
him,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
He,PRON,-,-,-,-,-
has,VERB,-,-,-,-,-
curly,ADJ,-,-,-,-,-
long,ADJ,-,-,-,-,-
hair,NOUN,correct,ref,indef,mass,concr
and,CCONJ,-,-,-,-,-
a,DET,-,-,-,-,-
funny,ADJ,-,-,-,-,-
big,ADJ,-,-,-,-,-
nose,NOUN,correct,ref,indef,sing,concr
like,ADP,-,-,-,-,-
eagle,NOUN,error,pred/prop,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
He,PRON,-,-,-,-,-
has,AUX,-,-,-,-,-
lived,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
many,ADJ,-,-,-,-,-
differed,VERB,-,-,-,-,-
countries,NOUN,-,-,-,-,-
;,PUNCT,-,-,-,-,-
Ukraine,PROPN,-,-,-,-,-
was,AUX,-,-,-,-,-
the,DET,-,-,-,-,-
most,ADV,-,-,-,-,-
interesting,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Kostya,PROPN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
enjoy,VERB,-,-,-,-,-
working,VERB,-,-,-,-,-
