Word,POS Tag,def,ref,Hawkins
up,ADP,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
One,NUM,-,-,-
day,NOUN,-,-,-
before,ADP,-,-,-
her,PRON,-,-,-
face,NOUN,-,-,-
lifting,VERB,-,-,-
on,ADP,-,-,-
a,DET,-,-,-
indef,ref,indef,,
",",PUNCT,-,-,-
She,PRON,-,-,-
invited,VERB,-,-,-
one,NUM,-,-,-
handsome,ADJ,-,-,-
def,ref,anaphoric,,
to,PART,-,-,-
dance,VERB,-,-,-
",",PUNCT,-,-,-
the,DET,-,-,-
boy,NOUN,-,-,-
refused,VERB,-,-,-
and,CCONJ,-,-,-
left,VERB,-,-,-
impolite,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Coincidently,ADV,-,-,-
she,PRON,-,-,-
met,VERB,-,-,-
this,DET,-,-,-
guy,NOUN,-,-,-
again,ADV,-,-,-
after,ADP,-,-,-
her,PRON,-,-,-
face,NOUN,-,-,-
lifting,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
This,DET,-,-,-
boy,NOUN,-,-,-
invited,VERB,-,-,-
her,PRON,-,-,-
to,PART,-,-,-
dance,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
My,PRON,-,-,-
friend,NOUN,-,-,-
pointed,VERB,-,-,-
one,NUM,-,-,-
girl,NOUN,-,-,-
on,ADP,-,-,-
the,DET,-,-,-
def,ref,situational,,
who,PRON,-,-,-
looked,VERB,-,-,-
not,PART,-,-,-
so,ADV,-,-,-
beautiful,ADJ,-,-,-
and,CCONJ,-,-,-
asked,VERB,-,-,-
him,PRON,-,-,-
"""",PUNCT,-,-,-
do,AUX,-,-,-
you,PRON,-,-,-
like,VERB,-,-,-
to,PART,-,-,-
dance,VERB,-,-,-
with,ADP,-,-,-
her,PRON,-,-,-
?,PUNCT,-,-,-
"""",PUNCT,-,-,-
",",PUNCT,-,-,-
-,-,-,-,-
That,DET,-,-,-
boy,NOUN,-,-,-
said,VERB,-,-,-
no,INTJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Then,ADV,-,-,-
my,PRON,-,-,-
friend,NOUN,-,-,-
told,VERB,-,-,-
"him:""I",PRON,-,-,-
do,AUX,-,-,-
n't,PART,-,-,-
like,VERB,-,-,-
dance,VERB,-,-,-
with,ADP,-,-,-
you,PRON,-,-,-
either,ADV,-,-,-
.,PUNCT,-,-,-
"""",PUNCT,-,-,-
-,-,-,-,-
Is,AUX,-,-,-
it,PRON,-,-,-
interesting,ADJ,-,-,-
?,PUNCT,-,-,-
-,-,-,-,-
Lily,PROPN,-,-,-
-,-,-,-,-
,,,,
Hi,INTJ,-,-,-
Tim,PROPN,-,-,-
",",PUNCT,-,-,-
How,ADV,-,-,-
about,ADP,-,-,-
you,PRON,-,-,-
?,PUNCT,-,-,-
-,-,-,-,-
Your,PRON,-,-,-
experience,NOUN,-,-,-
was,AUX,-,-,-
so,ADV,-,-,-
exciting,ADJ,-,-,-
!,PUNCT,-,-,-
-,-,-,-,-
Well,INTJ,-,-,-
",",PUNCT,-,-,-
Sam,PROPN,-,-,-
and,CCONJ,-,-,-
I,PRON,-,-,-
climbed,VERB,-,-,-
the,DET,-,-,-
Hua,PROPN,-,-,-
Moutain,PROPN,-,-,-
this,DET,-,-,-
summer,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,ref,indef,,
began,VERB,-,-,-
to,SCONJ,-,-,-
changing,VERB,-,-,-
when,ADV,-,-,-
we,PRON,-,-,-
arrived,VERB,-,-,-
half,NOUN,-,-,-
of,ADP,-,-,-
the,DET,-,-,-
moutain,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,ref,situational,,
was,AUX,-,-,-
strong,ADJ,-,-,-
and,CCONJ,-,-,-
indef,ref,indef,,
rolled,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
almost,ADV,-,-,-
could,AUX,-,-,-
n't,PART,-,-,-
standing,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Then,ADV,-,-,-
we,PRON,-,-,-
found,VERB,-,-,-
a,DET,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
got,VERB,-,-,-
in,ADP,-,-,-
it,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,ref,situational,,
kept,VERB,-,-,-
about,ADV,-,-,-
half,DET,-,-,-
an,DET,-,-,-
indef,ref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
was,AUX,-,-,-
scary,ADJ,-,-,-
and,CCONJ,-,-,-
worried,ADJ,-,-,-
about,ADP,-,-,-
something,PRON,-,-,-
strange,ADJ,-,-,-
came,VERB,-,-,-
from,ADP,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
.,PUNCT,-,-,-
-,-,-,-,-
Finally,ADV,-,-,-
",",PUNCT,-,-,-
we,PRON,-,-,-
were,AUX,-,-,-
safe,ADJ,-,-,-
to,PART,-,-,-
waited,VERB,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
stopped,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
have,AUX,-,-,-
remembered,VERB,-,-,-
cleary,NOUN,-,-,-
of,ADP,-,-,-
that,DET,-,-,-
day,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
See,VERB,-,-,-
you,PRON,-,-,-
",",PUNCT,-,-,-
Bao,PROPN,-,-,-
-,-,-,-,-
,,,,
I,PRON,-,-,-
'm,AUX,-,-,-
amazed,ADJ,-,-,-
at,ADP,-,-,-
how,ADV,-,-,-
violent,ADJ,-,-,-
indef,ref,indef,,
is,AUX,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
US,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Some,DET,-,-,-
detective,NOUN,-,-,-
programs,NOUN,-,-,-
show,VERB,-,-,-
all,DET,-,-,-
the,DET,-,-,-
details,NOUN,-,-,-
of,ADP,-,-,-
indef,nonref,indef,,
getting,AUX,-,-,-
shot,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
You,PRON,-,-,-
see,VERB,-,-,-
fighting,VERB,-,-,-
on,ADP,-,-,-
the,DET,-,-,-
news,NOUN,-,-,-
every,DET,-,-,-
day,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Some,DET,-,-,-
cable,NOUN,-,-,-
channels,NOUN,-,-,-
even,ADV,-,-,-
show,VERB,-,-,-
real,ADJ,-,-,-
people,NOUN,-,-,-
getting,AUX,-,-,-
murdered,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
feel,VERB,-,-,-
strongly,ADV,-,-,-
that,SCONJ,-,-,-
the,DET,-,-,-
rating,NOUN,-,-,-
def,ref,situational,,
does,AUX,-,-,-
n't,PART,-,-,-
always,ADV,-,-,-
help,VERB,-,-,-
",",PUNCT,-,-,-
because,SCONJ,-,-,-
indef,nonref,indef,,
are,AUX,-,-,-
sometimes,ADV,-,-,-
home,NOUN,-,-,-
by,ADP,-,-,-
themselves,PRON,-,-,-
and,CCONJ,-,-,-
can,AUX,-,-,-
watch,VERB,-,-,-
what,PRON,-,-,-
they,PRON,-,-,-
want,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Basically,ADV,-,-,-
",",PUNCT,-,-,-
TV,NOUN,-,-,-
is,AUX,-,-,-
violent,ADJ,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
I,PRON,-,-,-
think,VERB,-,-,-
we,PRON,-,-,-
can,AUX,-,-,-
make,VERB,-,-,-
it,PRON,-,-,-
better,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
need,VERB,-,-,-
to,PART,-,-,-
stop,VERB,-,-,-
watching,VERB,-,-,-
these,DET,-,-,-
violent,ADJ,-,-,-
programs,NOUN,-,-,-
and,CCONJ,-,-,-
demand,VERB,-,-,-
more,ADJ,-,-,-
educational,ADJ,-,-,-
ones,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
I,PRON,-,-,-
without,SCONJ,-,-,-
speaking,VERB,-,-,-
about,ADP,-,-,-
them,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Better,ADJ,-,-,-
were,AUX,-,-,-
",",PUNCT,-,-,-
they,PRON,-,-,-
would,AUX,-,-,-
show,VERB,-,-,-
indef,nonref,indef,,
about,ADP,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
placies,NOUN,-,-,-
or,CCONJ,-,-,-
theater,NOUN,-,-,-
they,PRON,-,-,-
may,AUX,-,-,-
never,ADV,-,-,-
visit,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
I,PRON,-,-,-
feel,VERB,-,-,-
strongly,ADV,-,-,-
that,SCONJ,-,-,-
there,PRON,-,-,-
are,VERB,-,-,-
to,ADP,-,-,-
many,ADJ,-,-,-
indef,nonref,indef,,
on,ADP,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
daily,ADJ,-,-,-
program,NOUN,-,-,-
is,AUX,-,-,-
interrupted,VERB,-,-,-
every,DET,-,-,-
20,NUM,-,-,-
-,SYM,-,-,-
30,NUM,-,-,-
minutes,NOUN,-,-,-
",",PUNCT,-,-,-
somethimes,VERB,-,-,-
also,ADV,-,-,-
every,DET,-,-,-
10,NUM,-,-,-
-,SYM,-,-,-
15,NUM,-,-,-
minutes,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Some,DET,-,-,-
indef,nonref,indef,,
are,AUX,-,-,-
entertaining,ADJ,-,-,-
",",PUNCT,-,-,-
others,NOUN,-,-,-
are,AUX,-,-,-
orginal,ADJ,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
at,ADP,-,-,-
the,DET,-,-,-
end,NOUN,-,-,-
-,PUNCT,-,-,-
all,DET,-,-,-
of,ADP,-,-,-
them,PRON,-,-,-
tries,VERB,-,-,-
to,PART,-,-,-
communicate,VERB,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
or,CCONJ,-,-,-
channels,NOUN,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
This,PRON,-,-,-
happened,VERB,-,-,-
very,ADV,-,-,-
hidden,ADJ,-,-,-
and,CCONJ,-,-,-
subtile,ADJ,-,-,-
",",PUNCT,-,-,-
using,VERB,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
and,CCONJ,-,-,-
visual,ADJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Also,ADV,-,-,-
as,ADP,-,-,-
a,DET,-,-,-
mature,ADJ,-,-,-
indef,pred/prop,indef,,
it,PRON,-,-,-
is,AUX,-,-,-
hard,ADJ,-,-,-
to,PART,-,-,-
protect,VERB,-,-,-
themselves,PRON,-,-,-
from,ADP,-,-,-
the,DET,-,-,-
ads,NOUN,-,-,-
messages,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
think,VERB,-,-,-
that,SCONJ,-,-,-
children,NOUN,-,-,-
should,AUX,-,-,-
not,PART,-,-,-
see,VERB,-,-,-
ads,NOUN,-,-,-
because,SCONJ,-,-,-
they,PRON,-,-,-
are,AUX,-,-,-
more,ADV,-,-,-
influenceable,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
There,PRON,-,-,-
are,VERB,-,-,-
more,ADJ,-,-,-
restrictions,NOUN,-,-,-
needed,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
Dear,ADJ,-,-,-
Tim,PROPN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
fine,ADJ,-,-,-
Thanks,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
have,AUX,-,-,-
n't,PART,-,-,-
heard,VERB,-,-,-
from,ADP,-,-,-
you,PRON,-,-,-
for,ADP,-,-,-
a,DET,-,-,-
long,ADJ,-,-,-
timer,NOUN,-,-,-
too,ADV,-,-,-
but,CCONJ,-,-,-
now,ADV,-,-,-
I,PRON,-,-,-
know,VERB,-,-,-
why,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
like,VERB,-,-,-
to,PART,-,-,-
know,VERB,-,-,-
that,SCONJ,-,-,-
your,PRON,-,-,-
experience,NOUN,-,-,-
was,AUX,-,-,-
very,ADV,-,-,-
good,ADJ,-,-,-
and,CCONJ,-,-,-
you,PRON,-,-,-
are,AUX,-,-,-
very,ADV,-,-,-
nice,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
My,PRON,-,-,-
wife,NOUN,-,-,-
and,CCONJ,-,-,-
I,PRON,-,-,-
went,VERB,-,-,-
to,ADP,-,-,-
Spain,PROPN,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
last,ADJ,-,-,-
summer,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
went,VERB,-,-,-
to,ADP,-,-,-
Barcelona,PROPN,-,-,-
",",PUNCT,-,-,-
Madrid,PROPN,-,-,-
and,CCONJ,-,-,-
Sevilha,PROPN,-,-,-
",",PUNCT,-,-,-
three,NUM,-,-,-
interesting,ADJ,-,-,-
and,CCONJ,-,-,-
unique,ADJ,-,-,-
cities,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Barcelona,PROPN,-,-,-
is,AUX,-,-,-
a,DET,-,-,-
historic,ADJ,-,-,-
and,CCONJ,-,-,-
modern,ADJ,-,-,-
indef,pred/prop,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Madrid,PROPN,-,-,-
is,AUX,-,-,-
a,DET,-,-,-
metropole,NOUN,-,-,-
but,CCONJ,-,-,-
is,AUX,-,-,-
a,DET,-,-,-
historic,ADJ,-,-,-
indef,pred/prop,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Sevilha,PROPN,-,-,-
is,AUX,-,-,-
a,DET,-,-,-
indef,pred/prop,indef,,
that,PRON,-,-,-
live,VERB,-,-,-
around,ADP,-,-,-
the,DET,-,-,-
indef,ref,indef,,
",",PUNCT,-,-,-
small,ADJ,-,-,-
and,CCONJ,-,-,-
have,VERB,-,-,-
a,DET,-,-,-
stronger,ADJ,-,-,-
cultural,ADJ,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
its,PRON,-,-,-
hospitality,NOUN,-,-,-
is,AUX,-,-,-
remarkable,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
See,VERB,-,-,-
you,PRON,-,-,-
",",PUNCT,-,-,-
Fbio,PROPN,-,-,-
-,-,-,-,-
,,,,
The,DET,-,-,-
indef,nonref,indef,,
def,ref,explanatory,,
in,ADP,-,-,-
my,PRON,-,-,-
country,NOUN,-,-,-
are,AUX,-,-,-
very,ADV,-,-,-
violent,ADJ,-,-,-
too,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
There,PRON,-,-,-
are,VERB,-,-,-
a,DET,-,-,-
lot,NOUN,-,-,-
of,ADP,-,-,-
scenes,NOUN,-,-,-
with,ADP,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
moreover,ADV,-,-,-
",",PUNCT,-,-,-
there,PRON,-,-,-
are,VERB,-,-,-
a,DET,-,-,-
lot,NOUN,-,-,-
of,ADP,-,-,-
scenes,NOUN,-,-,-
with,ADP,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
indef,nonref,indef,,
like,ADP,-,-,-
that,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Here,ADV,-,-,-
",",PUNCT,-,-,-
there,PRON,-,-,-
are,VERB,-,-,-
an,DET,-,-,-
age,NOUN,-,-,-
indef,ref,indef,,
",",PUNCT,-,-,-
but,CCONJ,-,-,-
the,DET,-,-,-
most,ADJ,-,-,-
of,ADP,-,-,-
people,NOUN,-,-,-
do,AUX,-,-,-
n't,PART,-,-,-
respect,VERB,-,-,-
it,PRON,-,-,-
",",PUNCT,-,-,-
and,CCONJ,-,-,-
the,DET,-,-,-
indef,nonref,indef,,
watch,VERB,-,-,-
everything,PRON,-,-,-
on,ADP,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
desagree,VERB,-,-,-
wjth,ADP,-,-,-
that,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
do,AUX,-,-,-
n't,PART,-,-,-
have,VERB,-,-,-
childrens,NOUN,-,-,-
yet,ADV,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
if,SCONJ,-,-,-
I,PRON,-,-,-
someday,ADV,-,-,-
",",PUNCT,-,-,-
became,VERB,-,-,-
indef,pred/prop,indef,,
",",PUNCT,-,-,-
I,PRON,-,-,-
will,AUX,-,-,-
take,VERB,-,-,-
care,NOUN,-,-,-
about,ADP,-,-,-
all,DET,-,-,-
the,DET,-,-,-
things,NOUN,-,-,-
they,PRON,-,-,-
watch,VERB,-,-,-
on,ADP,-,-,-
tv,NOUN,-,-,-
",",PUNCT,-,-,-
read,VERB,-,-,-
in,ADP,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
surf,NOUN,-,-,-
on,ADP,-,-,-
the,DET,-,-,-
web,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
In,ADP,-,-,-
Germany,PROPN,-,-,-
is,AUX,-,-,-
usual,ADJ,-,-,-
",",PUNCT,-,-,-
to,PART,-,-,-
have,VERB,-,-,-
munday,ADJ,-,-,-
morning,NOUN,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
totally,ADV,-,-,-
against,ADP,-,-,-
that,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
's,AUX,-,-,-
in,ADP,-,-,-
common,ADJ,-,-,-
for,SCONJ,-,-,-
the,DET,-,-,-
indef,nonref,indef,,
to,PART,-,-,-
fail,VERB,-,-,-
the,DET,-,-,-
indef,nonref,indef,,
if,SCONJ,-,-,-
they,PRON,-,-,-
fail,VERB,-,-,-
some,DET,-,-,-
munday,NOUN,-,-,-
tests,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
in,ADP,-,-,-
fovor,NOUN,-,-,-
for,ADP,-,-,-
another,DET,-,-,-
possibility,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
In,ADP,-,-,-
our,PRON,-,-,-
land,NOUN,-,-,-
more,ADJ,-,-,-
and,CCONJ,-,-,-
more,ADV,-,-,-
older,ADJ,-,-,-
people,NOUN,-,-,-
take,VERB,-,-,-
college,NOUN,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
's,AUX,-,-,-
not,PART,-,-,-
unusual,ADJ,-,-,-
to,PART,-,-,-
have,VERB,-,-,-
a,DET,-,-,-
lot,NOUN,-,-,-
of,ADP,-,-,-
65,NUM,-,-,-
year,NOUN,-,-,-
old,ADJ,-,-,-
people,NOUN,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
totally,ADV,-,-,-
support,VERB,-,-,-
that,PRON,-,-,-
because,SCONJ,-,-,-
I,PRON,-,-,-
hope,VERB,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
also,ADV,-,-,-
learn,VERB,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
older,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
in,ADP,-,-,-
favor,NOUN,-,-,-
of,ADP,-,-,-
them,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
In,ADP,-,-,-
China,PROPN,-,-,-
",",PUNCT,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
is,AUX,-,-,-
to,PART,-,-,-
give,VERB,-,-,-
indef,nonref,indef,,
to,ADP,-,-,-
indef,nonref,indef,,
more,ADV,-,-,-
frequently,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
against,ADP,-,-,-
too,ADV,-,-,-
many,ADJ,-,-,-
tests,NOUN,-,-,-
although,SCONJ,-,-,-
I,PRON,-,-,-
knew,VERB,-,-,-
it,PRON,-,-,-
's,AUX,-,-,-
use,NOUN,-,-,-
for,SCONJ,-,-,-
proving,VERB,-,-,-
what,PRON,-,-,-
and,CCONJ,-,-,-
how,ADV,-,-,-
many,ADJ,-,-,-
you,PRON,-,-,-
learned,VERB,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
if,SCONJ,-,-,-
you,PRON,-,-,-
failed,VERB,-,-,-
a,DET,-,-,-
big,ADJ,-,-,-
indef,nonref,indef,,
you,PRON,-,-,-
have,VERB,-,-,-
to,PART,-,-,-
restudy,VERB,-,-,-
this,DET,-,-,-
grade,NOUN,-,-,-
when,ADV,-,-,-
you,PRON,-,-,-
are,AUX,-,-,-
indef,pred/prop,indef,,
and,CCONJ,-,-,-
may,AUX,-,-,-
need,VERB,-,-,-
more,ADJ,-,-,-
cost,NOUN,-,-,-
to,PART,-,-,-
apply,VERB,-,-,-
for,ADP,-,-,-
a,DET,-,-,-
def,nonref,anaphoric,,
.,PUNCT,-,-,-
-,-,-,-,-
Actually,ADV,-,-,-
I,PRON,-,-,-
agree,VERB,-,-,-
with,ADP,-,-,-
some,DET,-,-,-
of,ADP,-,-,-
western,ADJ,-,-,-
country,NOUN,-,-,-
like,ADP,-,-,-
USA,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
puts,VERB,-,-,-
indef,ref,indef,,
on,ADP,-,-,-
indef,nonref,indef,,
more,ADJ,-,-,-
than,ADP,-,-,-
scoring,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
like,VERB,-,-,-
that,DET,-,-,-
educational,ADJ,-,-,-
method,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
Here,ADV,-,-,-
in,ADP,-,-,-
Brazil,PROPN,-,-,-
the,DET,-,-,-
bigger,ADJ,-,-,-
def,ref,situational,,
of,ADP,-,-,-
indef,ref,indef,,
usualy,ADV,-,-,-
study,VERB,-,-,-
until,ADP,-,-,-
high,ADJ,-,-,-
school,NOUN,-,-,-
",",PUNCT,-,-,-
because,SCONJ,-,-,-
there,PRON,-,-,-
're,VERB,-,-,-
few,ADJ,-,-,-
vacancies,NOUN,-,-,-
in,ADP,-,-,-
federal,ADJ,-,-,-
indef,nonref,indef,,
that,PRON,-,-,-
are,AUX,-,-,-
public,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Some,DET,-,-,-
courses,NOUN,-,-,-
like,ADP,-,-,-
indef,nonref,indef,,
achieve,VERB,-,-,-
more,ADJ,-,-,-
than,ADP,-,-,-
fifities,NOUN,-,-,-
applicants,NOUN,-,-,-
per,ADP,-,-,-
vacancy,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
But,CCONJ,-,-,-
",",PUNCT,-,-,-
this,PRON,-,-,-
is,AUX,-,-,-
changing,VERB,-,-,-
",",PUNCT,-,-,-
there,PRON,-,-,-
are,VERB,-,-,-
many,ADJ,-,-,-
private,ADJ,-,-,-
universities,NOUN,-,-,-
opening,VERB,-,-,-
",",PUNCT,-,-,-
thus,ADV,-,-,-
opening,VERB,-,-,-
new,ADJ,-,-,-
indef,nonref,indef,,
to,PART,-,-,-
study,VERB,-,-,-
and,CCONJ,-,-,-
get,VERB,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Some,DET,-,-,-
of,ADP,-,-,-
those,DET,-,-,-
colleges,NOUN,-,-,-
are,AUX,-,-,-
expensive,ADJ,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
the,DET,-,-,-
def,ref,situational,,
can,AUX,-,-,-
support,VERB,-,-,-
the,DET,-,-,-
studentes,NOUN,-,-,-
offering,VERB,-,-,-
indef,nonref,indef,,
to,PART,-,-,-
be,AUX,-,-,-
paid,VERB,-,-,-
after,ADP,-,-,-
the,DET,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Therefore,ADV,-,-,-
",",PUNCT,-,-,-
in,ADP,-,-,-
my,PRON,-,-,-
opinion,NOUN,-,-,-
",",PUNCT,-,-,-
Brazil,PROPN,-,-,-
has,VERB,-,-,-
a,DET,-,-,-
shine,NOUN,-,-,-
indef,ref,indef,,
ahead,ADV,-,-,-
",",PUNCT,-,-,-
when,ADV,-,-,-
the,DET,-,-,-
def,ref,situational,,
is,AUX,-,-,-
post,ADP,-,-,-
-,PUNCT,-,-,-
secondary,ADJ,-,-,-
indef,id_pred,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
I,PRON,-,-,-
disagree,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
As,ADP,-,-,-
about,ADP,-,-,-
me,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
30,NUM,-,-,-
years,NOUN,-,-,-
old,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
've,AUX,-,-,-
had,VERB,-,-,-
only,ADV,-,-,-
one,NUM,-,-,-
indef,nonref,indef,,
in,ADP,-,-,-
my,PRON,-,-,-
home,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
spend,VERB,-,-,-
watching,VERB,-,-,-
TV,NOUN,-,-,-
less,ADJ,-,-,-
than,ADP,-,-,-
5,NUM,-,-,-
hours,NOUN,-,-,-
in,ADP,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
watched,VERB,-,-,-
only,ADV,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
hate,VERB,-,-,-
soap,NOUN,-,-,-
operas,NOUN,-,-,-
and,CCONJ,-,-,-
sitcom,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
',PUNCT,-,-,-
m,AUX,-,-,-
always,ADV,-,-,-
avoid,VERB,-,-,-
talk,NOUN,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
reality,NOUN,-,-,-
TV,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
really,ADV,-,-,-
busy,ADJ,-,-,-
percon,NOUN,-,-,-
",",PUNCT,-,-,-
and,CCONJ,-,-,-
I,PRON,-,-,-
have,VERB,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
for,SCONJ,-,-,-
watching,VERB,-,-,-
TV,NOUN,-,-,-
only,ADV,-,-,-
morning,NOUN,-,-,-
before,SCONJ,-,-,-
I,PRON,-,-,-
